연월,종목명,종목코드,시장명,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2026/02","에프엔씨엔터","173940","KOSDAQ","3555","3890","3380","2.686465","1.439682",,,"0.030193283","17362.1113","17.647059","270730","15925","971516548","57148032"
"2026/02","HLB펩","196300","KOSDAQ","7380","8240","7380","3.021467","1.280371",,,"0.019949465","16675.2514","0","296720","17454","2291680165","134804716"
"2026/02","아티스트스튜디오","200350","KOSDAQ","4440","5500","4440","2.135075","-0.499144",,,"0.0083083","28917.1351","5.882353","787603","46330","3948265706","232250924"
"2026/02","힘스","238490","KOSDAQ","2955","3240","2955","1.686836","1.688456",,,"0.014541481","35083.9313","5.882353","461843","27167","1435309680","84429981"
"2026/02","메카로","241770","KOSDAQ","28550","28900","23350","5.228223","-0.780503",,,"0.003615807","21679.8934","0","926199","54482","23908987300","1406411018"
"2026/02","야스","255440","KOSDAQ","10500","12160","10230","4.632183","0.491836",,,"0.003939371","39606.2285","0","2587258","152192","30049298300","1767605782"
"2026/02","소프트캠프","258790","KOSDAQ","1271","1416","1271","2.567895","-0.281297",,,"0.008164382","227715.0069","5.882353","6730519","395913","9644692686","567334864"
"2026/02","대보마그네틱","290670","KOSDAQ","12830","14020","12490","3.411209","-0.166004",,,"0.006813782","44713.5638","0","547735","32220","7327568555","431033444"
"2026/02","이노메트리","302430","KOSDAQ","6980","7970","6980","2.585691","3.442346",,,"0.003526147","73899.6093","5.882353","2997414","176318","24660157835","1450597520"
"2026/02","RF머트리얼즈","327260","KOSDAQ","42800","46250","33200","6.505556","1.1303",,,"0.000388019","143643.5768","0","4510804","265341","183403580825","10788445931"
"2026/02","스톤브릿지벤처스","330730","KOSDAQ","6070","6690","5650","3.946849","0.86808",,,"0.002928365","184379.8098","0","3027650","178097","18666741565","1098043621"
"2026/02","엔시스","333620","KOSDAQ","6270","6670","6270","1.649927","-1.266411",,,"0.009046881","23238.811","5.882353","408701","24041","2621266365","154192139"
"2026/02","지투파워","388050","KOSDAQ","11330","12220","8490","4.393672","-0.925077",,,"0.000302138","2198155.8562","0","45336944","2666879","489146833135","28773343126"
"2026/02","유디엠텍","389680","KOSDAQ","758","1402","758","12.307397","3.302064",,,"0.002564674","2105119.9032","0","115207252","6776897","140784042857","8281414286"
"2026/02","토마토시스템","393210","KOSDAQ","4875","5380","4580","4.489795","6.967206",,,"0.00136687","626346.6512","0","25713552","1512562","138495322890","8146783699"
"2026/02","시공테크","020710","KOSDAQ","3960","4195","3960","1.438109","1.386802",,,"0.001203942","498023.337","17.647059","3041109","178889","12497073975","735121999"
"2026/02","정상제이엘에스","040420","KOSDAQ","5840","5940","5750","0.61507","-0.54782",,,"0.002479637","82947.9381","17.647059","662799","38988","3876045535","228002679"
"2026/02","웰킵스하이텍","043590","KOSDAQ","697","1329","606","15.017652","0.769128",,,"0.026152058","149342.0521","5.882353","26409672","1553510","27343218083","1608424593"
"2026/02","이니텍","053350","KOSDAQ","3560","4265","3560","2.019863","0.686554",,,"0.003283476","325402.4323","5.882353","3652814","214871","14417760412","848103554"
"2026/02","유비쿼스홀딩스","078070","KOSDAQ","11870","12620","10790","2.403986","0.900066",,,"0.003829958","58858.2847","0","606006","35647","7067909420","415759378"
"2026/02","HB테크놀러지","078150","KOSDAQ","2110","2215","2050","2.654667","-0.723185",,,"0.000478207","1302472.6011","0","35606071","2094475","76425244094","4495602594"
"2026/02","씨싸이트","109670","KOSDAQ","5950","6560","5950","2.100819","-0.874015",,,"0.015888134","19013.2473","5.882353","304187","17893","1919019140","112883479"
"2026/02","스타플렉스","115570","KOSDAQ","2870","3145","2860","1.982247","-0.60577",,,"0.029229529","16926.5294","0","311608","18330","933833287","54931370"
"2026/02","모트렉스","118990","KOSDAQ","9570","10100","9250","2.657443","-0.366606",,,"0.00078412","213627.1363","0","5042846","296638","49351737865","2903043404"
"2026/02","알엔티엑스","123010","KOSDAQ","985","1419","985","5.219117","0.731495",,,"0.00436449","453582.1948","0","15416289","906841","18642073004","1096592530"
"2026/02","제이씨케미칼","137950","KOSDAQ","3300","3455","3210","1.574081","0.008281",,,"0.005750677","114615.7912","11.764706","1072260","63074","3574751390","210279494"
"2026/02","디바이스","187870","KOSDAQ","19360","23000","15490","5.958814","1.163009",,,"0.001473052","49512.5562","5.882353","2651234","155955","52068250310","3062838254"
"2026/02","포시에스","189690","KOSDAQ","2005","2030","1995","0.659399","-0.361901",,,"0.005498427","95331.0875","17.647059","898414","52848","1806866551","106286268"
"2026/02","동양파일","228340","KOSDAQ","2375","2375","1751","2.740087","2.116052",,,"0.013288919","82097.195","11.764706","1568625","92272","3363061152","197827127"
"2026/02","덕우전자","263600","KOSDAQ","6010","6420","4835","4.01058","0.871514",,,"0.003852283","119657.2294","0","3026320","178019","17427368657","1025139333"
